C/A,UNIT,SCP,STATION,LINENAME,DIVISION,DATE,TIME,DESC,ENTRIES,EXITS                                                               
A002,R051,02-03-03,59 ST,NQR456W,BMT,01/27/2020,23:00:00,REGULAR,0006003241,0006822018                                            
A002,R051,02-03-03,59 ST,NQR456W,BMT,01/28/2020,03:00:00,REGULAR,0006003275,0006822027                                            
A002,R051,02-03-03,59 ST,NQR456W,BMT,01/28/2020,07:00:00,REGULAR,0006003290,0006822142                                            
A002,R051,02-03-03,59 ST,NQR456W,BMT,01/28/2020,11:00:00,REGULAR,0006003454,0006822743                                            
A002,R051,02-03-03,59 ST,NQR456W,BMT,01/28/2020,15:00:00,REGULAR,0006003595,0006822894                                            
A002,R051,02-03-03,59 ST,NQR456W,BMT,01/28/2020,19:00:00,REGULAR,0006004122,0006823088                                            
A002,R051,02-03-03,59 ST,NQR456W,BMT,01/28/2020,23:00:00,REGULAR,0006004311,0006823172                                            
A002,R051,02-03-03,59 ST,NQR456W,BMT,01/29/2020,03:00:00,REGULAR,0006004346,0006823184                                            
A002,R051,02-03-03,59 ST,NQR456W,BMT,01/29/2020,07:00:00,REGULAR,0006004359,0006823306                                            
A002,R051,02-03-03,59 ST,NQR456W,BMT,01/29/2020,11:00:00,REGULAR,0006004536,0006823883                                            
A002,R051,02-03-03,59 ST,NQR456W,BMT,01/29/2020,15:00:00,REGULAR,0006004726,0006824029                                            
A002,R051,02-03-03,59 ST,NQR456W,BMT,01/29/2020,19:00:00,REGULAR,0006005202,0006824244                                            
A002,R051,02-03-03,59 ST,NQR456W,BMT,01/29/2020,23:00:00,REGULAR,0006005412,0006824328                                            
A002,R051,02-03-03,59 ST,NQR456W,BMT,01/30/2020,03:00:00,REGULAR,0006005438,0006824335                                            
A002,R051,02-03-03,59 ST,NQR456W,BMT,01/30/2020,07:00:00,REGULAR,0006005454,0006824449                                            
A002,R051,02-03-03,59 ST,NQR456W,BMT,01/30/2020,11:00:00,REGULAR,0006005634,0006825015                                            
A002,R051,02-03-03,59 ST,NQR456W,BMT,01/30/2020,15:00:00,REGULAR,0006005797,0006825156                                            
A002,R051,02-03-03,59 ST,NQR456W,BMT,01/30/2020,19:00:00,REGULAR,0006006275,0006825338                                            
A002,R051,02-03-03,59 ST,NQR456W,BMT,01/30/2020,23:00:00,REGULAR,0006006475,0006825497                                            
A002,R051,02-03-03,59 ST,NQR456W,BMT,01/31/2020,03:00:00,REGULAR,0006006501,0006825509                                            
A002,R051,02-03-03,59 ST,NQR456W,BMT,01/31/2020,07:00:00,REGULAR,0006006513,0006825612                                            
A002,R051,02-03-03,59 ST,NQR456W,BMT,01/31/2020,11:00:00,REGULAR,0006006689,0006826141                                            
A002,R051,02-03-03,59 ST,NQR456W,BMT,01/31/2020,15:00:00,REGULAR,0006006836,0006826258                                            
A002,R051,02-03-03,59 ST,NQR456W,BMT,01/31/2020,19:00:00,REGULAR,0006007287,0006826446                                            
A002,R051,02-03-03,59 ST,NQR456W,BMT,01/31/2020,23:00:00,REGULAR,0006007462,0006826520                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,01/25/2020,03:00:00,REGULAR,0007404744,0003805357                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,01/25/2020,07:00:00,REGULAR,0007404752,0003805366                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,01/25/2020,11:00:00,REGULAR,0007404812,0003805432                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,01/25/2020,15:00:00,REGULAR,0007404958,0003805471                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,01/25/2020,19:00:00,REGULAR,0007405152,0003805512                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,01/25/2020,23:00:00,REGULAR,0007405286,0003805524                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,01/26/2020,03:00:00,REGULAR,0007405345,0003805529                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,01/26/2020,07:00:00,REGULAR,0007405353,0003805543                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,01/26/2020,11:00:00,REGULAR,0007405403,0003805601                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,01/26/2020,15:00:00,REGULAR,0007405540,0003805648                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,01/26/2020,19:00:00,REGULAR,0007405727,0003805700                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,01/26/2020,23:00:00,REGULAR,0007405843,0003805717                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,01/27/2020,03:00:00,REGULAR,0007405881,0003805721                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,01/27/2020,07:00:00,REGULAR,0007405896,0003805785                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,01/27/2020,11:00:00,REGULAR,0007406110,0003806033                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,01/27/2020,15:00:00,REGULAR,0007406244,0003806098                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,01/27/2020,19:00:00,REGULAR,0007406770,0003806167                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,01/27/2020,23:00:00,REGULAR,0007406976,0003806187                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,01/28/2020,03:00:00,REGULAR,0007407022,0003806194                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,01/28/2020,07:00:00,REGULAR,0007407038,0003806269                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,01/28/2020,11:00:00,REGULAR,0007407270,0003806538                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,01/28/2020,15:00:00,REGULAR,0007407404,0003806619                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,01/28/2020,19:00:00,REGULAR,0007407933,0003806692                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,01/28/2020,23:00:00,REGULAR,0007408172,0003806725                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,01/29/2020,03:00:00,REGULAR,0007408226,0003806730                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,01/29/2020,07:00:00,REGULAR,0007408242,0003806816                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,01/29/2020,11:00:00,REGULAR,0007408455,0003807113                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,01/29/2020,15:00:00,REGULAR,0007408624,0003807182                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,01/29/2020,19:00:00,REGULAR,0007409169,0003807257                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,01/29/2020,23:00:00,REGULAR,0007409397,0003807290                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,01/30/2020,03:00:00,REGULAR,0007409439,0003807300                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,01/30/2020,07:00:00,REGULAR,0007409450,0003807371                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,01/30/2020,11:00:00,REGULAR,0007409660,0003807671                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,01/30/2020,15:00:00,REGULAR,0007409832,0003807735                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,01/30/2020,19:00:00,REGULAR,0007410392,0003807797                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,01/30/2020,23:00:00,REGULAR,0007410608,0003807846                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,01/31/2020,03:00:00,REGULAR,0007410655,0003807851                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,01/31/2020,07:00:00,REGULAR,0007410670,0003807928                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,01/31/2020,11:00:00,REGULAR,0007410885,0003808217                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,01/31/2020,15:00:00,REGULAR,0007411040,0003808275                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,01/31/2020,19:00:00,REGULAR,0007411560,0003808360                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,01/31/2020,23:00:00,REGULAR,0007411767,0003808388                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,01/25/2020,03:00:00,REGULAR,0011850591,0001430712                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,01/25/2020,07:00:00,REGULAR,0011850615,0001430718                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,01/25/2020,11:00:00,REGULAR,0011850778,0001430729                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,01/25/2020,15:00:00,REGULAR,0011851034,0001430738                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,01/25/2020,19:00:00,REGULAR,0011851383,0001430751                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,01/25/2020,23:00:00,REGULAR,0011851661,0001430756                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,01/26/2020,03:00:00,REGULAR,0011851774,0001430759                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,01/26/2020,07:00:00,REGULAR,0011851800,0001430763                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,01/26/2020,11:00:00,REGULAR,0011851922,0001430774                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,01/26/2020,15:00:00,REGULAR,0011852178,0001430787                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,01/26/2020,19:00:00,REGULAR,0011852512,0001430804                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,01/26/2020,23:00:00,REGULAR,0011852747,0001430808                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,01/27/2020,03:00:00,REGULAR,0011852810,0001430809                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,01/27/2020,07:00:00,REGULAR,0011852854,0001430832                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,01/27/2020,11:00:00,REGULAR,0011853213,0001430881                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,01/27/2020,15:00:00,REGULAR,0011853492,0001430898                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,01/27/2020,19:00:00,REGULAR,0011854181,0001430916                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,01/27/2020,23:00:00,REGULAR,0011854529,0001430925                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,01/28/2020,03:00:00,REGULAR,0011854632,0001430928                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,01/28/2020,07:00:00,REGULAR,0011854687,0001430950                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,01/28/2020,11:00:00,REGULAR,0011855060,0001431028                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,01/28/2020,15:00:00,REGULAR,0011855325,0001431058                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,01/28/2020,19:00:00,REGULAR,0011856110,0001431074                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,01/28/2020,23:00:00,REGULAR,0011856480,0001431080                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,01/29/2020,03:00:00,REGULAR,0011856575,0001431083                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,01/29/2020,07:00:00,REGULAR,0011856625,0001431100                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,01/29/2020,11:00:00,REGULAR,0011857001,0001431165                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,01/29/2020,15:00:00,REGULAR,0011857289,0001431184                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,01/29/2020,19:00:00,REGULAR,0011858008,0001431199                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,01/29/2020,23:00:00,REGULAR,0011858400,0001431212                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,01/30/2020,03:00:00,REGULAR,0011858517,0001431214                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,01/30/2020,07:00:00,REGULAR,0011858572,0001431240                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,01/30/2020,11:00:00,REGULAR,0011858950,0001431296                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,01/30/2020,15:00:00,REGULAR,0011859226,0001431321                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,01/30/2020,19:00:00,REGULAR,0011859956,0001431343                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,01/30/2020,23:00:00,REGULAR,0011860384,0001431358                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,01/31/2020,03:00:00,REGULAR,0011860479,0001431361                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,01/31/2020,07:00:00,REGULAR,0011860520,0001431380                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,01/31/2020,11:00:00,REGULAR,0011860873,0001431444                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,01/31/2020,15:00:00,REGULAR,0011861168,0001431459                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,01/31/2020,19:00:00,REGULAR,0011861884,0001431475                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,01/31/2020,23:00:00,REGULAR,0011862261,0001431485                                            
A002,R051,02-03-06,59 ST,NQR456W,BMT,01/25/2020,03:00:00,REGULAR,0009274289,0000505876                                            
A002,R051,02-03-06,59 ST,NQR456W,BMT,01/25/2020,07:00:00,REGULAR,0009274298,0000505876                                            
A002,R051,02-03-06,59 ST,NQR456W,BMT,01/25/2020,11:00:00,REGULAR,0009274389,0000505882                                            
A002,R051,02-03-06,59 ST,NQR456W,BMT,01/25/2020,15:00:00,REGULAR,0009274567,0000505884                                            
A002,R051,02-03-06,59 ST,NQR456W,BMT,01/25/2020,19:00:00,REGULAR,0009274784,0000505887                                            
A002,R051,02-03-06,59 ST,NQR456W,BMT,01/25/2020,23:00:00,REGULAR,0009274959,0000505889                                            
A002,R051,02-03-06,59 ST,NQR456W,BMT,01/26/2020,03:00:00,REGULAR,0009275020,0000505889                                            
A002,R051,02-03-06,59 ST,NQR456W,BMT,01/26/2020,07:00:00,REGULAR,0009275027,0000505890                                            
